vpNames,peakLat,onset,offset,areaLat,mean,peakAmp,area,width,baseline,meanAmp
CI2,0.294,0.262,0.346,0.306,-1.19101251933595,-2.88222959471947,-91.6924404429863,0.084,-0.86466887841584,-2.1323823358834
CI3,0.286,0.264,0.36,0.3,0.495240766569998,-0.768641344723778,-22.0253585556812,0.096,-0.230592403417133,-0.449497113381248
CI4,0.298,0.274,0.436,0.344,-0.578055391355185,-1.12718947139857,-63.2232494812162,0.162,-0.338156841419571,-0.771015237575807
CI5,0.278,0.268,0.352,0.318,0.243174805575742,-0.199177868769485,-8.18571551286296,0.084,-0.0597533606308456,-0.190365477043325
CI6,0.34,0.254,0.41,0.334,-1.04744055788058,-2.21781439058076,-113.078711863765,0.156,-0.665344317174228,-1.43137609954133
CI7,0.294,0.216,0.45,0.334,-1.96876217706094,-3.35569732413393,-225.166832972997,0.234,-1.00670919724018,-1.90819349977116
CI8,0.348,0.288,0.384,0.342,-0.368923858360589,-1.73820585144018,-59.4011626786811,0.096,-0.521461755432055,-1.21226862609553
CI9,0.272,0.154,0.298,0.216,-0.298301935565749,-1.23428012324113,-81.9966174216624,0.144,-0.370284036972338,-1.12324133454332
CJ0,0.33,0.33,0.33,NaN,1.22186631969365,0.296762660522902,-0,0,0.0890287981568705,0.193863109887962
CJ1,0.402,0.272,0.484,0.37,-0.917708133322221,-1.37235429627454,-98.0418259492711,0.212,-0.411706288882362,-0.91627874718945
CJ2,0.38,0.308,0.45,0.376,-0.715006672954879,-1.28046372014604,-60.7434590125402,0.142,-0.384139116043814,-0.843659152951946
CJ3,0.348,0.184,0.43,0.332,-1.76769791714794,-2.63345396542871,-224.644204579432,0.246,-0.790036189628614,-1.81164681112445
CJ4,0.302,0.23,0.344,0.296,-0.045779790531264,-2.16428870809877,-90.3475085577682,0.114,-0.649286612429631,-1.55771566478911
CJ5,0.368,0.292,0.412,0.36,-1.53491402108157,-3.14859069983391,-136.704897985111,0.12,-0.944577209950173,-2.24106390139527
CJ6,0.33,0.266,0.398,0.332,-1.19143337360648,-2.43160661025722,-121.503591625021,0.132,-0.729481983077167,-1.8134864421645
CJ7,0.36,0.264,0.378,0.336,-0.270708377100561,-0.817631433030923,-31.9624649267895,0.114,-0.245289429909277,-0.55107698149637
CM0,0.376,0.356,0.402,0.38,0.553361580393003,-0.718211454368225,-12.2635124460461,0.046,-0.215463436310467,-0.510979685251919
CM1,0.28,0.234,0.334,0.28,-0.371620292064092,-0.987566766412664,-32.0949368895836,0.1,-0.296270029923799,-0.629312488031051
CM2,0.398,0.24,0.452,0.35,-1.44925044426788,-2.1888004040665,-150.94003808083,0.212,-0.656640121219949,-1.41065456150309
CM3,0.322,0.284,0.344,0.316,-0.221759624808899,-0.674375125952474,-17.2373808357819,0.06,-0.202312537785742,-0.556044543089739
CM4,0.338,0.256,0.392,0.336,-1.30812362703927,-2.79957694921107,-134.004682975657,0.136,-0.83987308476332,-1.94209685471967
CM5,0.336,0.294,0.386,0.338,-0.345668494456715,-1.2732665063687,-36.5376516085244,0.092,-0.381979951910612,-0.777396842734561
CM6,0.316,0.216,0.344,0.29,-1.69678451738372,-3.59575562826949,-170.205010058115,0.128,-1.07872668848085,-2.61853861627869
CM8,0.292,0.256,0.458,0.35,-1.55488935120305,-2.48353430187941,-158.971977665005,0.202,-0.745060290563823,-1.5585488006373
CM9,0.414,0.378,0.44,0.412,-0.0223574939964077,-2.36881489009951,-55.8785364821466,0.062,-0.710644467029855,-1.74620426506708
CN0,0.318,0.196,0.354,0.286,-1.40292686637125,-3.45041099282524,-198.761199253493,0.158,-1.03512329784757,-2.48451499066866
CN1,0.37,0.434,0.458,0.46,0.622972605910958,0.0775361717940549,-0.0118094901952329,0,0.0232608515382165,1.00741925761392
CN2,0.384,0.356,0.42,0.388,-0.575526885965886,-1.59912355427001,-36.4163138190911,0.064,-0.479737066281005,-1.10352466118458
CN3,0.398,0.274,0.438,0.366,-0.601911924926735,-1.17463044049561,-59.693473720508,0.164,-0.352389132148684,-0.719198478560338
CN4,0.29,0.232,0.426,0.316,-2.7589138163086,-4.23251489958372,-288.011866298271,0.194,-1.26975446987512,-2.93889659488032
CN5,0.364,0.304,0.418,0.364,-2.42304621445894,-4.88277715436896,-193.323397285129,0.114,-1.46483314631069,-3.3331620221574
CQ0,0.258,0.242,0.284,0.264,-0.0679484552800885,-0.439558843865082,-7.91947033824405,0.042,-0.131867653159525,-0.359975924465639
CU0,0.374,0.238,0.482,0.356,-1.82209805073074,-2.42602720917363,-204.848338207084,0.244,-0.72780816275209,-1.66543364396004
CU1,0.352,0.336,0.386,0.36,0.0392691420655421,-0.792241092435627,-14.972281466975,0.05,-0.237672327730688,-0.575856979499039
CU2,0.424,0.408,0.454,0.43,0.346798040724388,-0.700193556999335,-11.5089409383134,0.046,-0.2100580670998,-0.479539205763059
CU3,0.262,0.228,0.274,0.256,0.0229149447919493,-0.434767919944819,-8.84537437433491,0.046,-0.130430375983446,-0.368557265597288
CU4,0.38,0.362,0.488,0.42,0.0434519553742849,-0.948284018553905,-43.1553798890019,0.126,-0.284485205566171,-0.674302810765656
CU5,0.352,0.284,0.378,0.342,-0.813648290350239,-2.03449565937496,-62.5789553927643,0.094,-0.610348697812489,-1.30372823734926
