vpNames,peakLat,onset,offset,areaLat,mean,peakAmp,area,width,baseline,meanAmp
CE9,0.332,0.302,0.344,0.33,0.23829320527628,-0.359878544376283,-5.56699666980076,0.042,-0.107963563312885,-0.253045303172762
CF0,0.354,0.246,0.424,0.346,-1.7392384623162,-3.01494131166248,-174.974706676208,0.178,-0.904482393498744,-1.94416340751342
CF1,0.408,0.254,0.446,0.364,-2.20068924850191,-3.2245332603226,-218.76417700411,0.192,-0.96735997809678,-2.2553007938568
CF2,0.348,0.324,0.382,0.352,-0.0252787288879149,-1.4414653831209,-29.4161977638523,0.058,-0.432439614936269,-0.980539925461744
CI0,0.352,0.242,0.386,0.314,-1.22383311870659,-3.20114283179068,-160.760909356193,0.144,-0.960342849537203,-2.20220423775607
CI1,0.284,0.24,0.354,0.288,-0.152310399161756,-0.953588214257342,-38.30536143825,0.114,-0.286076464277203,-0.660437266176723
CI2,0.31,0.202,0.41,0.312,-1.89629363435406,-4.04521179407341,-229.912310043649,0.208,-1.21356353822202,-2.18964104803475
CI3,0.272,0.27,0.284,0.276,1.24971619630905,-0.00169769961027848,-0.320669863349678,0.014,-0.000509309883083545,-0.0373151656427117
CI4,0.318,0.306,0.33,0.32,0.381464922318793,-0.233103059499123,-2.67349597492495,0.024,-0.0699309178497368,-0.205653536532689
CI5,0.414,0.406,0.424,0.416,0.537766363635433,-0.327590449632564,-3.61929950679628,0.018,-0.0982771348897692,-0.361929950679628
CI6,0.352,0.284,0.38,0.338,-0.0722847641436754,-1.09981913218272,-38.2049839814284,0.096,-0.329945739654815,-0.779693550641396
CI7,0.292,0.27,0.33,0.302,-0.503308561996641,-1.31916875655771,-31.2035122713955,0.06,-0.395750626967315,-1.0065649119805
CI8,0.298,0.274,0.362,0.312,-0.136222587026648,-1.42174013965636,-41.7034589896557,0.088,-0.426522041896909,-0.926743533103459
CI9,0.252,0.196,0.326,0.26,-0.615110657880643,-2.41384119289676,-98.2876248421426,0.13,-0.724152357869029,-1.48920643700216
CJ0,0.384,0.352,0.404,0.38,0.0298827593560163,-0.652794184957725,-14.0922032938013,0.052,-0.195838255487318,-0.521933455325975
CJ1,0.378,0.346,0.41,0.382,-0.268364308021895,-1.61419246797903,-35.3180042899555,0.064,-0.48425774039371,-1.07024255424108
CJ2,0.39,0.334,0.48,0.398,-0.688416405067118,-1.45132656026934,-67.8020061553047,0.146,-0.435397968080801,-0.916243326423036
CJ3,0.344,0.3,0.386,0.348,-0.487321231116347,-1.46869240392091,-41.9551536374544,0.086,-0.440607721176272,-0.953526219033054
CJ4,0.33,0.292,0.378,0.334,-0.526525480973135,-2.30589217115674,-64.6292077989526,0.086,-0.691767651347021,-1.46884563179438
CJ5,0.348,0.296,0.392,0.35,-0.265681189211159,-1.21605112817471,-36.6487983931422,0.096,-0.364815338452412,-0.747934661084534
CJ6,0.31,0.262,0.452,0.348,-1.21710922693958,-1.76187778963344,-122.464719937929,0.19,-0.528563336890032,-1.2756741660201
CJ7,0.374,0.32,0.394,0.362,-0.115161379137747,-1.20072401551156,-32.9305672764103,0.074,-0.360217204653469,-0.866593875695007
CM0,0.404,0.358,0.416,0.4,0.804899224007571,-0.640250822960499,-12.249369805708,0.058,-0.19207524688815,-0.408312326856934
CM1,0.296,0.262,0.34,0.304,-0.714509250791414,-1.46709163095625,-43.1648345446737,0.078,-0.440127489286877,-1.07912086361684
CM2,0.316,0.244,0.392,0.324,-0.727564335536925,-2.04359675182623,-96.3034680380735,0.148,-0.613079025547869,-1.28404624050765
CM3,0.386,0.372,0.398,0.388,0.120281706540641,-0.277371408813125,-3.23484435607664,0.026,-0.0832114226439376,-0.231060311148332
CM4,0.344,0.294,0.384,0.344,-1.49263845635503,-2.91331226987439,-94.7175993863665,0.09,-0.873993680962317,-2.05907824752971
CM5,0.334,0.296,0.368,0.336,0.0116216217709405,-0.616364958810972,-15.8562964712662,0.072,-0.184909487643292,-0.428548553277464
CM6,0.366,0.214,0.412,0.322,-2.11208010797414,-3.28393743544723,-239.956620530134,0.198,-0.985181230634168,-2.39956620530134
CM8,0.288,0.258,0.31,0.288,-0.502050988896082,-1.08058854612807,-20.2267483552012,0.052,-0.324176563838421,-0.749138827970417
CM9,0.408,0.358,0.44,0.402,-1.67705605253853,-3.12697176660193,-90.5474332188718,0.082,-0.938091529980579,-2.155891267116
CN0,0.296,0.256,0.374,0.312,-1.38555280010854,-3.14243216510498,-128.846919430055,0.118,-0.942729649531494,-2.14744865716758
CN1,0.424,0.42,0.43,0.426,0.558225109193103,-0.0222206912755668,-0.473859085654972,0.01,-0.00666620738267003,-0.0789765142758288
CN2,0.372,0.354,0.406,0.378,0.0849101435452574,-1.26680643687511,-24.5195040873281,0.052,-0.380041931062533,-0.908129781012153
CN3,0.41,0.392,0.44,0.416,0.312931280445084,-0.352496976701827,-5.61658917235135,0.048,-0.105749093010548,-0.224185791463875
CN4,0.294,0.226,0.35,0.29,-0.998316549160679,-3.38097159243617,-143.670882736321,0.124,-1.01429147773085,-2.28049020216383
CN5,0.374,0.344,0.422,0.382,-0.768675628423606,-2.65206216458498,-79.0968909954338,0.078,-0.795618649375496,-1.97742227488584
CQ0,0.34,0.3,0.37,0.348,0.66678520937905,0.222837415855637,-0,0,0.066851224756691,0.666561327063647
CU0,0.264,0.212,0.372,0.28,-0.817247275381397,-1.52626206826355,-78.1504646203864,0.16,-0.457878620479065,-0.96482055086897
CU1,0.348,0.32,0.37,0.348,0.0137755224125059,-0.415601085605712,-7.76240825658424,0.05,-0.124680325681713,-0.298554163714778
CU2,0.308,0.3,0.316,0.31,0.424690728846523,-0.12369282907715,-1.34836859801651,0.016,-0.0371078487231449,-0.149818733112946
CU3,0.378,0.368,0.388,0.38,0.801084751184493,-0.528372381054085,-5.81209619159493,0.02,-0.158511714316226,-0.528372381054085
CU4,0.292,0.286,0.298,0.294,0.39240414051304,-0.0822391389178285,-1.0847674730763,0.012,-0.0246717416753486,-0.154966781868042
CU5,0.438,0.346,0.556,0.45,-0.485978247195098,-1.65117658412404,-108.927386414034,0.21,-0.495352975237211,-1.02761685296259
